,url,name,weight,actual_price,striked_price,category
61,https://cdn.mydukaan.io/app/image/371x371/?url=https://mydukaan.s3.amazonaws.com/4095334/aed5eba0-f960-4532-acdb-c318a2972346/1622868924349-701d2da2-656f-4ce5-880b-02786fa3b5a0.jpeg,maggi masala atta noodles,per 73 gram,22,,Snacks & Branded Foods
62,https://cdn.mydukaan.io/app/image/371x371/?url=https://mydukaan.s3.amazonaws.com/4095334/aed5eba0-f960-4532-acdb-c318a2972346/1622869001871-12343f69-de19-4fbb-b4d6-e727f3cc1456.jpeg,maggi chatpata tomato noodles,per 60 gram,15,,Snacks & Branded Foods
63,https://cdn.mydukaan.io/app/image/371x371/?url=https://mydukaan.s3.ap-south-1.amazonaws.com/snacks-branded-foods/kissan-mixed-fruit-jam-1i69ghdkzj.jpg,kissan mixed fruit jam,per 100 gm,20,,Snacks & Branded Foods
64,https://cdn.mydukaan.io/app/image/371x371/?url=https://mydukaan-prod.s3.amazonaws.com/master/products/kissan-fresh-tomato-ketchup-pouch-425g.png,kissan fresh tomato ketchup pouch 425g,per 130 gm,15,,Snacks & Branded Foods
65,https://cdn.mydukaan.io/app/image/371x371/?url=https://mydukaan-prod.s3.amazonaws.com/master/products/kissan-fresh-tomato-ketchup-1kg.jpg,kissan fresh tomato ketchup 1kg,per 200 gm,60,,Snacks & Branded Foods
66,https://cdn.mydukaan.io/app/image/371x371/?url=https://mydukaan.s3.amazonaws.com/snacks-branded-foods/maggi-2-minute-special-masala-instant-noodles-xp4zkjp328.jpg,maggi 2-minute special masala instant noodles,per 70 g,15,,Snacks & Branded Foods
67,https://cdn.mydukaan.io/app/image/371x371/?url=https://mydukaan-prod.s3.amazonaws.com/master/products/maggi-masala-veg-atta-noodles-4pack-290gm.png,maggi masala veg atta noodles 4pack 290gm,per 290 gm,86,,Snacks & Branded Foods
68,https://cdn.mydukaan.io/app/image/371x371/?url=https://mydukaan-prod.s3.amazonaws.com/master/products/maggi-noodles-8-pack-91.png,maggi noodles 8 pack 91,per 560 gm,91,,Snacks & Branded Foods
69,https://cdn.mydukaan.io/app/image/371x371/?url=https://mydukaan-prod.s3.amazonaws.com/master/products/maggi-noodles-rs12.png,maggi noodles rs12,per 70 gm,12,,Snacks & Branded Foods
70,https://cdn.mydukaan.io/app/image/371x371/?url=https://mydukaan-prod.s3.amazonaws.com/master/products/maggi-noodles-6-pack-68.png,maggi noodles 6 pack 68,per 420 gm,68,,Snacks & Branded Foods
71,https://cdn.mydukaan.io/app/image/371x371/?url=https://mydukaan-prod.s3.amazonaws.com/master/products/maggi-noodles-4-pack-46.png,maggi noodles 4 pack 46,per 280 gm,46,,Snacks & Branded Foods
72,https://cdn.mydukaan.io/app/image/371x371/?url=https://mydukaan-prod.s3.amazonaws.com/master/products/maggi-noodles-rs24.png,maggi noodles rs24,per 140 gm,24,,Snacks & Branded Foods
73,https://cdn.mydukaan.io/app/image/371x371/?url=https://mydukaan.s3.amazonaws.com/4095334/aed5eba0-f960-4532-acdb-c318a2972346/1626322136712-61bc272c-e28b-4abf-bd28-b15167549140.jpeg,act 2 popcorn magic butter,per piece,10,,Snacks & Branded Foods
74,https://cdn.mydukaan.io/app/image/371x371/?url=https://projecteagle.s3.ap-south-1.amazonaws.com/images/6733d54f-24fe-470d-95a7-05da7e6f96cb.jpg,act 2 popcorn golden sizzle,per piece,10,,Snacks & Branded Foods
75,https://cdn.mydukaan.io/app/image/371x371/?url=https://projecteagle.s3.ap-south-1.amazonaws.com/images/794dcd2c-f9e0-48c0-a5eb-6cafcafb47cc.jpg,act 2 popcorn chilli surprise,per piece,10,,Snacks & Branded Foods
76,https://cdn.mydukaan.io/app/image/371x371/?url=https://mydukaan-prod.s3.amazonaws.com/master/products/kissan-mixed-fruit-jam-500g.jpg,kissan mixed fruit jam 500g,per 500 gm,155,,Snacks & Branded Foods
77,https://cdn.mydukaan.io/app/image/371x371/?url=https://mydukaan-prod.s3.amazonaws.com/master/products/britannia-marie-gold-rs30.png,britannia marie gold rs25,per piece,25,,Snacks & Branded Foods
78,https://cdn.mydukaan.io/app/image/371x371/?url=https://dukaan-us.s3.amazonaws.com/4095334/aed5eba0-f960-4532-acdb-c318a2972346/1627391509558-f71a6a33-c257-492a-ac1b-8cd90021fc3f.jpeg,atukulu/ poha,Size: 250 Gm,20,,Snacks & Branded Foods
