,url,name,weight,actual_price,striked_price,category
74,https://cdn.mydukaan.io/app/image/357x357/?url=https://mydukaan.s3.amazonaws.com/personal-care/ponds-mosturising-cold-cream-em3r3fuvae.jpg,ponds mosturising cold cream/పాండ్స్ మొయిస్తూరీసింగ్ కోల్డ్ క్రీమ్,per 26 gram,46,,personal-care
75,https://cdn.mydukaan.io/app/image/357x357/?url=https://mydukaan.s3.amazonaws.com/personal-care/vicks-vaporub-pain-relief-balm-z5ixthoa3i.jpg,vicks vaporub pain relief balm/విక్స్ వాపోరబ్ పెయిన్ రిలీఫ్ బామ్,Size: 5ml,19,,personal-care
76,https://cdn.mydukaan.io/app/image/357x357/?url=https://mydukaan.s3.amazonaws.com/4095334/aed5eba0-f960-4532-acdb-c318a2972346/1619775251421-e93de34c-0ca8-4ed7-9d90-ad4d9144bc8f.jpeg,iodex body pain expert/అయోడెక్స్ బాడీ పెయిన్ ఎక్స్‌పర్ట్,per 8 gram,40,,personal-care
77,https://cdn.mydukaan.io/app/image/357x357/?url=https://mydukaan.s3.amazonaws.com/personal-care/head-shoulders-smooth-silky-anti-dandruff-shampoo-1vs7u34drg.jpg,head & shoulders smooth & silky anti-dandruff shampoo/హెడ్ & షోల్డర్స్ స్మూత్ & సిల్కీ యాంటీ డాన్ డ్రఫ్ షాంపూ,Size: 72ml,65,68,personal-care
78,https://cdn.mydukaan.io/app/image/357x357/?url=https://mydukaan.s3.amazonaws.com/personal-care/head-shoulder-silky-black-anti-dandruf-shampoo-8shad91u7a.jpg,head & shoulder silky black anti dandruf shampoo/హెడ్ & షోల్డర్స్ సిల్కీ బ్లాక్ యాంటీ డాన్ డర్ఫ్ షాంపూ,Size: 72ml,68,,personal-care
79,https://cdn.mydukaan.io/app/image/357x357/?url=https://mydukaan.s3.amazonaws.com/personal-care/head-shoulders-anti-hairfall-anti-dandruff-shampoo-wxns1mbc1a.jpg,head & shoulders anti-hairfall anti-dandruff shampoo/హెడ్ & షోల్డర్స్ యాంటీ-హెయిర్ ఫాల్ యాంటీ-డాన్ డ్రఫ్ షాంపూ,Size: 72ml,65,68,personal-care
80,https://cdn.mydukaan.io/app/image/357x357/?url=https://mydukaan.s3.amazonaws.com/personal-care/head-shoulders-cool-menthol-anti-dandruff-shampoo-b16kttd25g.jpg,head & shoulders cool menthol anti-dandruff shampoo/హెడ్ &ZeroWidthSpace&ZeroWidthSpace& షోల్డర్స్ కూల్ మెంతోల్ యాంటీ డాన్ డ్రఫ్ షాంపూ,per 340 ml,285,,personal-care
81,https://cdn.mydukaan.io/app/image/357x357/?url=https://mydukaan.s3.amazonaws.com/4095334/aed5eba0-f960-4532-acdb-c318a2972346/1619775938040-b09a45b4-302e-4c5c-8c91-1df18e943018.jpeg,head & shoulders max cool anti-dandruff shampoo/head & shoulders max cool anti-dandruff shampoo,per 340 ml,285,,personal-care
82,https://cdn.mydukaan.io/app/image/357x357/?url=https://mydukaan.s3.amazonaws.com/personal-care/clinic-plus-strong-long-health-shampoo-fza0dhlhy1.jpg,clinic plus strong & long health shampoo/క్లినిక్ ప్లస్ స్ట్రాంగ్ & లాంగ్ హెల్త్ షాంపూ,Size: 40ml,10,,personal-care
83,https://cdn.mydukaan.io/app/image/357x357/?url=https://mydukaan.s3.amazonaws.com/personal-care/pantene-pro-v-advanced-hair-fall-control-shampoo-zo3siazle4.jpg,pantene pro-v advanced hair fall control shampoo/పాంటెనే ప్రో-వి అడ్వాన్స్‌డ్ హెయిర్ ఫాల్ కంట్రోల్ షాంపూ,per 75 ml,60,,personal-care
84,https://cdn.mydukaan.io/app/image/357x357/?url=https://mydukaan.s3.amazonaws.com/personal-care/pantene-pro-v-total-damage-care-shampoo-j1iudspwoa.jpg,pantene pro-v total damage care shampoo/పాంటెనే ప్రో-వి టోటల్ డ్యామేజ్ కేర్ షాంపూ,per 75 ml,60,,personal-care
85,https://cdn.mydukaan.io/app/image/357x357/?url=https://mydukaan.s3.amazonaws.com/personal-care/pantene-advanced-haircare-solution-lively-clean-shampoo-lmc1fjtvsb.jpg,pantene advanced haircare solution + lively clean shampoo/పాంటెనే అడ్వాన్స్‌డ్ హెయిర్‌కేర్ సొల్యూషన్ + లైవ్లీ క్లీన్ షాంపూ,per 90 ml,60,,personal-care
86,https://cdn.mydukaan.io/app/image/357x357/?url=https://mydukaan.s3.amazonaws.com/personal-care/pantene-advanced-hair-fall-solution-long-black-shampoo-8c5t0q0ogo.jpg,pantene advanced hair fall solution long black shampoo/పాంటెనే అడ్వాన్స్‌డ్ హెయిర్ ఫాల్ సొల్యూషన్ లాంగ్ బ్లాక్ షాంపూ,per 60 ml,75,,personal-care
87,https://cdn.mydukaan.io/app/image/357x357/?url=https://mydukaan.s3.amazonaws.com/4095334/aed5eba0-f960-4532-acdb-c318a2972346/1619776496464-94f2a004-98ca-4f1b-a9dd-8c03d27c2972.jpeg,nyle advanced shampoo damage repair,Size: 90ml,47,,personal-care
88,https://cdn.mydukaan.io/app/image/357x357/?url=https://mydukaan.s3.amazonaws.com/4095334/aed5eba0-f960-4532-acdb-c318a2972346/1619776620769-bc07188a-74f0-4364-9ec0-4fbdbd6d21a8.jpeg,nyle advanced shampoo dryness hydration/నైల్ అడ్వాన్స్డ్ షాంపూ డ్రైనెస్ హైడ్రేషన్,Size: 90ml,47,,personal-care
